,3
23189,H
23190,H
23191,H
23192,D
23193,D
23194,H
23195,H
23196,D
23197,H
23198,H
23199,H
23200,A
23201,A
23202,D
23203,D
23204,H
23205,A
23206,A
23207,H
23208,D
23209,D
23210,H
23211,H
23212,D
23213,D
23214,H
23215,H
23216,H
23217,A
23218,A
23219,H
23220,H
23221,D
23222,A
23223,A
23224,D
23225,H
23226,A
23227,H
23228,D
23229,A
23230,D
23231,D
23232,H
23233,H
23234,A
23235,H
23236,D
23237,D
23238,D
23239,D
23240,H
23241,D
23242,A
23243,H
23244,D
23245,A
23246,A
23247,D
23248,H
23249,A
23250,D
23251,H
23252,A
23253,H
23254,D
23255,A
23256,H
23257,A
23258,H
23259,D
23260,A
23261,A
23262,D
23263,H
23264,H
23265,A
23266,H
23267,H
23268,D
23269,H
23270,A
23271,A
23272,A
23273,H
23274,D
23275,A
23276,H
23277,H
23278,A
23279,H
23280,A
23281,D
23282,H
23283,H
23284,A
23285,A
23286,D
23287,D
23288,H
23289,H
23290,H
23291,H
23292,A
23293,H
23294,D
23295,H
23296,D
23297,H
23298,D
23299,H
23300,D
23301,A
23302,A
23303,H
23304,A
23305,A
23306,D
23307,H
23308,D
23309,H
23310,H
23311,A
23312,H
23313,D
23314,H
23315,H
23316,D
23317,H
23318,H
23319,A
23320,D
23321,D
23322,H
23323,H
23324,H
23325,H
23326,H
23327,H
23328,D
23329,D
23330,H
23331,D
23332,D
23333,D
23334,A
23335,A
23336,H
23337,A
23338,D
23339,H
23340,H
23341,H
23342,H
23343,H
23344,A
23345,A
23346,H
23347,D
23348,H
23349,D
23350,A
23351,A
23352,D
23353,H
23354,D
23355,D
23356,D
23357,D
23358,H
23359,H
23360,H
23361,H
23362,D
23363,A
23364,D
23365,H
23366,H
23367,A
23368,H
23369,A
23370,A
23371,D
23372,A
23373,A
23374,D
23375,H
23376,H
23377,A
23378,D
23379,H
23380,H
23381,H
23382,A
23383,D
23384,A
23385,H
23386,A
23387,A
23388,H
23389,D
23390,A
23391,H
23392,H
23393,H
23394,H
23395,H
23396,A
23397,H
23398,H
23399,H
23400,H
23401,H
23402,H
23403,A
23404,A
23405,H
23406,D
23407,D
23408,A
23409,D
23410,D
23411,A
23412,A
23413,A
23414,H
23415,A
23416,D
23417,D
23418,H
23419,D
23420,D
23421,H
23422,D
23423,A
23424,D
23425,H
23426,D
23427,D
23428,H
23429,H
23430,H
23431,A
23432,H
23433,D
23434,H
23435,H
23436,A
23437,A
23438,A
23439,H
23440,H
23441,H
23442,A
23443,H
23444,D
23445,D
23446,D
23447,H
23448,A
23449,A
23450,A
23451,A
23452,H
23453,H
23454,A
23455,H
23456,D
23457,H
23458,H
23459,H
23460,H
23461,H
23462,H
23463,A
23464,D
23465,D
23466,D
23467,H
23468,H
23469,H
23470,D
23471,A
23472,D
23473,D
23474,A
23475,H
23476,H
23477,H
23478,H
23479,D
23480,H
23481,H
23482,H
23483,D
23484,H
23485,H
23486,D
23487,A
23488,H
23489,D
23490,D
23491,D
23492,A
23493,H
23494,D
23495,A
23496,A
23497,D
23498,H
23499,D
23500,D
23501,A
23502,A
23503,H
23504,D
23505,A
23506,D
23507,D
23508,D
23509,H
23510,H
23511,H
23512,H
23513,A
23514,H
23515,D
23516,A
23517,H
23518,A
23519,H
23520,A
23521,H
23522,D
23523,D
23524,H
23525,H
23526,D
23527,H
23528,H
23529,H
23530,H
23531,H
23532,A
23533,A
23534,A
23535,H
23536,H
23537,H
23538,H
23539,H
23540,D
23541,A
23542,D
23543,H
23544,H
23545,D
23546,H
23547,A
23548,D
23549,A
23550,H
23551,D
23552,A
23553,D
23554,H
23555,H
23556,A
23557,D
23558,H
23559,H
23560,A
23561,D
23562,H
23563,A
23564,H
23565,H
23566,H
23567,H
23568,A
23569,H
23570,H
23571,A
23572,H
23573,A
23574,D
23575,A
23576,H
23577,H
23578,H
23579,D
23580,H
23581,H
23582,D
23583,H
23584,D
23585,A
23586,D
23587,A
23588,A
23589,D
23590,D
23591,H
23592,D
23593,H
23594,A
23595,A
23596,D
23597,A
23598,H
23599,H
23600,A
23601,H
23602,A
23603,H
23604,H
23605,D
23606,A
23607,H
23608,H
23609,A
23610,H
23611,D
23612,D
23613,H
23614,H
23615,H
23616,A
23617,D
23618,A
23619,H
23620,H
23621,H
23622,H
23623,A
23624,A
23625,A
23626,A
23627,D
23628,A
23629,D
23630,D
23631,A
23632,H
23633,D
23634,D
23635,H
23636,D
23637,H
23638,D
23639,H
23640,A
23641,H
23642,D
23643,H
23644,D
23645,H
23646,A
23647,H
23648,H
23649,H
23650,A
23651,H
23652,D
23653,H
23654,H
23655,D
23656,D
23657,H
23658,A
23659,H
23660,D
23661,H
23662,H
23663,H
23664,H
23665,A
23666,D
23667,D
23668,D
23669,A
23670,A
23671,A
23672,H
23673,H
23674,D
23675,A
23676,D
23677,H
23678,H
23679,H
23680,D
23681,A
23682,H
23683,H
23684,A
23685,D
23686,H
23687,D
23688,H
23689,D
23690,A
23691,H
23692,H
23693,H
23694,A
23695,H
23696,A
23697,D
23698,D
23699,A
23700,H
23701,D
23702,A
23703,H
23704,H
23705,A
23706,H
23707,D
23708,D
23709,H
23710,H
23711,D
23712,A
23713,A
23714,A
23715,A
23716,H
23717,H
23718,H
23719,H
23720,A
23721,D
23722,D
23723,H
23724,A
23725,H
23726,A
23727,A
23728,D
23729,H
23730,A
23731,D
23732,D
23733,H
23734,H
23735,H
23736,H
23737,D
23738,H
23739,D
23740,H
23741,A
23742,A
23743,A
23744,H
23745,D
23746,H
23747,A
23748,A
23749,D
23750,H
23751,H
23752,H
23753,D
23754,D
23755,H
23756,H
23757,A
23758,A
23759,H
23760,A
23761,H
23762,H
23763,A
23764,D
23765,A
23766,D
23767,D
23768,D
23769,H
23770,D
23771,H
23772,D
23773,A
23774,H
23775,A
23776,H
23777,H
23778,H
23779,D
23780,D
23781,D
23782,D
23783,A
23784,H
23785,H
23786,H
23787,A
23788,A
23789,D
23790,H
23791,D
23792,H
23793,H
23794,H
23795,H
23796,H
23797,D
23798,D
23799,A
23800,D
23801,H
23802,A
23803,H
23804,D
23805,D
23806,D
23807,A
23808,A
23809,H
23810,A
23811,H
23812,A
23813,A
23814,H
23815,H
23816,H
23817,A
23818,H
23819,D
23820,H
23821,A
23822,H
23823,A
23824,H
23825,D
23826,H
23827,H
23828,D
23829,A
23830,H
23831,H
23832,H
23833,H
23834,H
23835,D
23836,H
23837,H
23838,H
23839,D
23840,D
23841,A
23842,D
23843,D
23844,D
23845,D
23846,D
23847,A
23848,H
23849,A
23850,H
23851,H
23852,H
23853,H
23854,D
23855,A
23856,A
23857,H
23858,D
23859,A
23860,D
23861,H
23862,H
23863,H
23864,D
23865,D
23866,D
23867,H
23868,H
23869,D
23870,H
23871,A
23872,D
23873,A
23874,A
23875,H
23876,D
23877,D
23878,A
23879,H
23880,H
23881,H
23882,H
23883,H
23884,A
23885,D
23886,D
23887,A
23888,H
23889,H
23890,H
23891,A
23892,H
23893,H
23894,D
23895,A
23896,H
23897,D
23898,H
23899,H
23900,D
23901,A
23902,D
23903,H
23904,H
23905,D
23906,D
23907,H
23908,H
23909,H
23910,H
23911,H
23912,D
23913,A
23914,A
23915,A
23916,A
23917,A
23918,D
23919,A
23920,H
23921,A
23922,D
23923,H
23924,A
23925,A
23926,H
23927,H
23928,A
23929,A
23930,H
23931,A
23932,A
23933,H
23934,D
23935,H
23936,H
23937,H
23938,D
23939,A
23940,H
23941,H
23942,D
23943,A
23944,D
23945,D
23946,H
23947,A
23948,D
23949,H
23950,A
23951,A
23952,D
23953,H
23954,A
23955,H
23956,A
23957,H
23958,H
23959,H
23960,D
23961,H
23962,H
23963,D
23964,H
23965,H
23966,A
23967,H
23968,D
23969,H
23970,H
23971,A
23972,H
23973,H
23974,H
23975,D
23976,H
23977,H
23978,H
23979,A
23980,A
23981,A
23982,H
23983,H
23984,D
23985,H
23986,A
23987,H
23988,H
23989,D
23990,H
23991,H
23992,D
23993,A
23994,H
23995,H
23996,H
23997,H
23998,H
23999,H
24000,A
24001,A
24002,H
24003,D
24004,D
24005,H
24006,D
24007,A
24008,H
24009,H
24010,A
24011,D
24012,H
24013,H
24014,D
24015,H
24016,H
24017,D
24018,H
24019,H
24020,A
24021,A
24022,D
24023,H
24024,A
24025,H
24026,A
24027,H
24028,A
24029,H
24030,D
24031,D
24032,A
24033,D
24034,H
24035,A
24036,A
24037,D
24038,D
24039,H
24040,A
24041,A
24042,H
24043,H
24044,H
24045,A
24046,D
24047,A
24048,D
24049,H
24050,A
24051,D
24052,D
24053,A
24054,H
24055,D
24056,H
24057,H
24058,H
24059,H
24060,D
24061,H
24062,D
24063,H
24064,H
24065,A
24066,H
24067,H
24068,D
24069,H
24070,D
24071,A
24072,D
24073,A
24074,H
24075,D
24076,D
24077,A
24078,D
24079,A
24080,H
24081,H
24082,H
24083,A
24084,D
24085,D
24086,D
24087,H
24088,D
24089,H
24090,A
24091,H
24092,D
24093,A
24094,A
24095,D
24096,H
24097,A
24098,H
24099,D
24100,H
24101,A
24102,A
24103,H
24104,H
24105,H
24106,D
24107,H
24108,H
24109,A
24110,H
24111,H
24112,H
24113,H
24114,D
24115,A
24116,A
24117,H
24118,D
24119,D
24120,H
24121,D
24122,A
24123,D
24124,H
24125,H
24126,H
24127,D
24128,H
24129,H
24130,A
24131,A
24132,H
24133,A
24134,H
24135,H
24136,H
24137,H
24138,H
24139,A
24140,D
24141,D
24142,D
24143,H
24144,H
24145,H
24146,H
24147,H
24148,H
24149,D
24150,D
24151,A
24152,A
24153,H
24154,H
24155,A
24156,H
24157,H
24158,A
24159,H
24160,A
24161,H
24162,H
24163,H
24164,A
24165,H
24166,A
24167,H
24168,H
24169,H
24170,D
24171,D
24172,A
24173,D
24174,H
24175,D
24176,H
24177,H
24178,H
24179,H
24180,D
24181,H
24182,D
24183,D
24184,H
24185,D
24186,H
24187,H
24188,H
24189,H
24190,A
24191,H
24192,A
24193,H
24194,H
24195,A
24196,H
24197,D
24198,H
24199,H
24200,D
24201,A
24202,D
24203,H
24204,H
24205,A
24206,D
24207,H
24208,H
24209,H
24210,A
24211,D
24212,A
24213,H
24214,D
24215,H
24216,D
24217,H
24218,D
24219,H
24220,D
24221,D
24222,D
24223,D
24224,D
24225,H
24226,D
24227,H
24228,D
24229,A
24230,H
24231,D
24232,A
24233,D
24234,A
24235,H
24236,D
24237,H
24238,D
24239,H
24240,H
24241,A
24242,D
24243,D
24244,H
24245,D
24246,H
24247,H
24248,H
24249,H
24250,D
24251,D
24252,D
24253,H
24254,D
24255,H
24256,A
24257,D
24258,A
24259,A
24260,A
24261,D
24262,H
24263,A
24264,H
24265,H
24266,H
24267,A
24268,D
24269,H
24270,H
24271,A
24272,H
24273,H
24274,A
24275,H
24276,D
24277,D
24278,H
24279,A
24280,D
24281,D
24282,D
24283,A
24284,H
24285,D
24286,D
24287,H
24288,H
24289,A
24290,D
24291,D
24292,D
24293,A
24294,A
24295,A
24296,A
24297,D
24298,H
24299,D
24300,H
24301,D
24302,A
24303,H
24304,D
24305,H
24306,A
24307,A
24308,H
24309,D
24310,A
24311,H
24312,A
24313,H
24314,H
24315,A
24316,D
24317,H
24318,A
24319,D
24320,D
24321,A
24322,A
24323,H
24324,H
24325,D
24326,D
24327,A
24328,H
24329,D
24330,D
24331,H
24332,H
24333,D
24334,H
24335,D
24336,H
24337,H
24338,H
24339,H
24340,H
24341,A
24342,D
24343,H
24344,H
24345,A
24346,D
24347,D
24348,D
24349,D
24350,A
24351,H
24352,A
24353,H
24354,D
24355,A
24356,D
24357,D
24358,H
24359,D
24360,H
24361,H
24362,A
24363,H
24364,H
24365,D
24366,D
24367,H
24368,D
24369,D
24370,D
24371,H
24372,D
24373,H
24374,A
24375,A
24376,A
24377,H
24378,H
24379,A
24380,H
24381,D
24382,D
24383,D
24384,D
24385,H
24386,D
24387,H
24388,D
24389,A
24390,H
24391,D
24392,D
24393,D
24394,D
24395,A
24396,A
24397,H
24398,D
24399,D
24400,D
24401,H
24402,A
24403,A
24404,H
24405,H
24406,D
24407,D
24408,A
24409,D
24410,D
24411,A
24412,H
24413,D
24414,H
24415,A
24416,H
24417,A
24418,H
24419,H
24420,A
24421,D
24422,A
24423,A
24424,H
24425,A
24426,D
24427,A
24428,D
24429,A
24430,D
24431,H
24432,H
24433,H
24434,A
24435,D
24436,D
24437,A
24438,D
24439,H
24440,D
24441,H
24442,D
24443,A
24444,A
24445,H
24446,H
24447,H
24448,A
24449,D
24450,H
24451,D
24452,H
24453,H
24454,H
24455,H
24456,A
24457,A
24458,D
24459,H
24460,H
24461,A
24462,D
24463,H
24464,D
24465,D
24466,H
24467,H
24468,A
24469,H
24470,D
24471,A
24472,H
24473,A
24474,D
24475,H
24476,H
24477,H
24478,H
24479,H
24480,H
24481,H
24482,A
24483,H
24484,H
24485,H
24486,H
24487,H
24488,H
24489,A
24490,H
24491,H
24492,H
24493,A
24494,D
24495,H
24496,H
24497,H
24498,D
24499,D
24500,H
24501,D
24502,D
24503,D
24504,D
24505,D
24506,D
24507,H
24508,H
24509,H
24510,D
24511,D
24512,D
24513,A
24514,H
24515,D
24516,A
24517,H
24518,H
24519,D
24520,D
24521,D
24522,A
24523,D
24524,H
24525,H
24526,H
24527,H
24528,H
24529,A
24530,H
24531,D
24532,D
24533,D
24534,D
24535,H
24536,D
24537,A
24538,A
24539,H
24540,D
24541,D
24542,H
24543,H
24544,D
24545,H
24546,A
24547,A
24548,A
24549,D
24550,H
24551,H
24552,H
24553,A
24554,H
24555,H
24556,D
24557,H
24558,H
24559,D
24560,D
24561,A
24562,D
24563,H
24564,H
24565,H
24566,A
24567,H
24568,H
24569,A
24570,D
24571,D
24572,D
24573,H
24574,D
24575,D
24576,D
24577,D
24578,H
24579,H
24580,A
24581,H
24582,H
24583,A
24584,A
24585,D
24586,D
24587,A
24588,A
24589,H
24590,A
24591,H
24592,A
24593,H
24594,H
24595,H
24596,D
24597,A
24598,H
24599,H
24600,D
24601,D
24602,A
24603,H
24604,D
24605,H
24606,H
24607,D
24608,H
24609,A
24610,A
24611,H
24612,A
24613,D
24614,A
24615,H
24616,A
24617,H
24618,H
24619,A
24620,H
24621,D
24622,D
24623,D
24624,H
24625,H
24626,D
24627,H
24628,H
24629,A
24630,D
24631,A
24632,A
24633,H
24634,D
24635,D
24636,A
24637,H
24638,H
24639,A
24640,D
24641,A
24642,D
24643,H
24644,H
24645,D
24646,D
24647,A
24648,H
24649,A
24650,H
24651,A
24652,A
24653,D
24654,A
24655,D
24656,H
24657,D
24658,D
24659,H
24660,H
24661,D
24662,D
24663,D
24664,H
24665,H
24666,A
24667,A
24668,D
24669,H
24670,D
24671,A
24672,A
24673,H
24674,H
24675,H
24676,D
24677,H
24678,D
24679,A
24680,D
24681,A
24682,D
24683,D
24684,A
24685,A
24686,D
24687,D
24688,H
24689,H
24690,H
24691,H
24692,H
24693,H
24694,D
24695,A
24696,D
24697,H
24698,H
24699,H
24700,H
24701,H
24702,H
24703,D
24704,A
24705,A
24706,D
24707,D
24708,H
24709,H
24710,H
24711,D
24712,D
24713,A
24714,D
24715,A
24716,A
24717,A
24718,H
24719,D
24720,H
24721,D
24722,H
24723,D
24724,H
24725,A
24726,H
24727,D
24728,A
24729,D
24730,H
24731,D
24732,H
24733,A
24734,D
24735,D
24736,H
24737,A
24738,D
24739,D
24740,D
24741,A
24742,D
24743,H
24744,A
24745,H
24746,A
24747,H
24748,D
24749,H
24750,A
24751,H
24752,H
24753,D
24754,H
24755,D
24756,H
24757,H
24758,D
24759,D
24760,H
24761,H
24762,A
24763,D
24764,D
24765,A
24766,A
24767,D
24768,A
24769,H
24770,H
24771,H
24772,H
24773,A
24774,H
24775,H
24776,H
24777,H
24778,D
24779,H
24780,H
24781,D
24782,D
24783,H
24784,H
24785,A
24786,D
24787,H
24788,H
24789,A
24790,D
24791,D
24792,D
24793,H
24794,A
24795,A
24796,D
24797,D
24798,D
24799,D
24800,H
24801,H
24802,A
24803,D
24804,D
24805,H
24806,A
24807,A
24808,H
24809,H
24810,A
24811,H
24812,H
24813,H
24814,H
24815,A
24816,A
24817,H
24818,H
24819,H
24820,H
24821,H
24822,A
24823,A
24824,D
24825,H
24826,H
24827,H
24828,D
24829,H
24830,A
24831,H
24832,H
24833,D
24834,D
24835,H
24836,H
24837,D
24838,H
24839,A
24840,D
24841,H
24842,H
24843,A
24844,D
24845,H
24846,H
24847,H
24848,H
24849,H
24850,H
24851,H
24852,A
24853,D
24854,D
24855,H
24856,A
24857,A
24858,H
24859,A
24860,A
24861,A
24862,A
24863,D
24864,D
24865,A
24866,D
24867,A
24868,H
24869,H
24870,H
24871,A
24872,A
24873,D
24874,H
24875,D
24876,A
24877,H
24878,H
24879,D
24880,A
24881,A
24882,A
24883,H
24884,D
24885,H
24886,D
24887,H
24888,D
24889,D
24890,D
24891,H
24892,A
24893,D
24894,H
24895,D
24896,H
24897,A
24898,H
24899,H
24900,A
24901,H
24902,D
24903,A
24904,H
24905,H
24906,A
24907,A
24908,A
24909,H
24910,D
24911,H
24912,H
24913,H
24914,H
24915,H
24916,H
24917,H
24918,A
24919,H
24920,D
24921,H
24922,A
24923,H
24924,H
24925,A
24926,A
24927,D
24928,D
24929,H
24930,H
24931,H
24932,D
24933,H
24934,H
24935,A
24936,H
24937,H
24938,H
24939,H
24940,D
24941,A
24942,H
24943,H
24944,H
24945,D
24946,H
24947,D
24948,A
24949,A
24950,A
24951,D
24952,H
24953,A
24954,A
24955,A
24956,H
24957,A
24958,D
24959,D
24960,A
24961,A
24962,H
24963,H
24964,A
24965,H
24966,A
24967,H
24968,H
24969,H
24970,A
24971,A
24972,H
24973,H
24974,H
24975,H
24976,H
24977,A
24978,H
24979,A
24980,D
24981,D
24982,H
24983,A
24984,A
24985,A
24986,H
24987,H
24988,A
24989,D
24990,H
24991,A
24992,A
24993,D
24994,H
24995,H
24996,H
24997,H
24998,H
24999,A
25000,H
25001,D
25002,H
25003,H
25004,D
25005,D
25006,D
25007,A
25008,A
25009,H
25010,H
25011,A
25012,A
25013,H
25014,H
25015,H
25016,D
25017,D
25018,H
25019,H
25020,H
25021,A
25022,H
25023,A
25024,H
25025,D
25026,H
25027,H
25028,A
25029,H
25030,H
25031,D
25032,D
25033,D
25034,A
25035,H
25036,A
25037,A
25038,D
25039,H
25040,H
25041,H
25042,A
25043,D
25044,H
25045,H
25046,H
25047,A
25048,H
25049,H
25050,H
25051,D
25052,H
25053,A
25054,H
25055,A
25056,A
25057,H
25058,D
25059,H
25060,D
25061,A
25062,A
25063,D
25064,H
25065,D
25066,D
25067,H
25068,H
25069,D
25070,H
25071,A
25072,A
25073,H
25074,H
25075,H
25076,A
25077,A
25078,H
25079,D
25080,A
25081,H
25082,H
25083,D
25084,A
25085,D
25086,D
25087,A
25088,D
25089,D
25090,D
25091,H
25092,H
25093,A
25094,D
25095,H
25096,H
25097,A
25098,D
25099,A
25100,A
25101,H
25102,H
25103,A
25104,A
25105,H
25106,H
25107,D
25108,A
25109,D
25110,H
25111,D
25112,H
25113,A
25114,D
25115,D
25116,H
25117,H
25118,A
25119,A
25120,A
25121,H
25122,D
25123,H
25124,A
25125,H
25126,A
25127,H
25128,A
25129,H
25130,H
25131,H
25132,A
25133,H
25134,D
25135,D
25136,H
25137,H
25138,H
25139,H
25140,H
25141,A
25142,A
25143,A
25144,H
25145,H
25146,H
25147,A
25148,A
25149,A
25150,A
25151,D
25152,H
25153,H
25154,H
25155,H
25156,D
25157,D
25158,A
25159,H
25160,H
25161,A
25162,H
25163,A
25164,A
25165,H
25166,H
25167,H
25168,D
25169,H
25170,D
25171,A
25172,H
25173,H
25174,H
25175,H
25176,H
25177,D
25178,D
25179,D
25180,A
25181,H
25182,H
25183,H
25184,D
25185,D
25186,A
25187,H
25188,H
25189,H
25190,D
25191,H
25192,D
25193,D
25194,D
25195,H
25196,D
25197,A
25198,D
25199,A
25200,A
25201,A
25202,D
25203,H
25204,A
25205,D
25206,A
25207,A
25208,H
25209,D
25210,D
25211,H
25212,A
25213,D
25214,D
25215,H
25216,A
25217,H
25218,D
25219,H
25220,H
25221,A
25222,A
25223,D
25224,H
25225,H
25226,H
25227,D
25228,D
25229,H
25230,D
25231,H
25232,H
25233,A
25234,A
25235,D
25236,H
25237,H
25238,D
25239,H
25240,D
25241,H
25242,A
25243,H
25244,D
25245,A
25246,H
25247,H
25248,H
25249,A
25250,D
25251,A
25252,A
25253,D
25254,A
25255,A
25256,D
25257,H
25258,D
25259,A
25260,H
25261,H
25262,A
25263,A
25264,D
25265,A
25266,H
25267,H
25268,D
25269,D
25270,H
25271,A
25272,A
25273,D
25274,H
25275,H
25276,D
25277,H
25278,D
25279,H
25280,H
25281,D
25282,D
25283,H
25284,D
25285,H
25286,A
25287,D
25288,D
25289,D
25290,H
25291,A
25292,A
25293,A
25294,H
25295,D
25296,D
25297,A
25298,H
25299,H
25300,D
25301,H
25302,D
25303,H
25304,H
25305,H
25306,H
25307,D
25308,A
25309,H
25310,H
25311,A
25312,H
25313,A
25314,A
25315,H
25316,H
25317,D
25318,A
25319,A
25320,A
25321,A
25322,H
25323,H
25324,H
25325,A
25326,A
25327,H
25328,H
25329,H
25330,D
25331,H
25332,D
25333,D
25334,A
25335,A
25336,A
25337,D
25338,H
25339,A
25340,D
25341,D
25342,H
25343,A
25344,D
25345,A
25346,D
25347,D
25348,D
25349,H
25350,D
25351,H
25352,D
25353,A
25354,H
25355,D
25356,D
25357,H
25358,H
25359,A
25360,D
25361,D
25362,H
25363,H
25364,H
25365,D
25366,H
25367,D
25368,H
25369,A
25370,H
25371,A
25372,A
25373,A
25374,A
25375,D
25376,D
25377,H
25378,A
25379,H
25380,D
25381,H
25382,H
25383,H
25384,D
25385,D
25386,H
25387,D
25388,H
25389,D
